 2.0130108e+07, 2.2000000e+01, 3.9090000e+01, 5.2608000e+04, 5.2608000e+04
 2.0130108e+07, 2.3000000e+01, 3.8230000e+01, 5.0189000e+04, 5.0189000e+04
 2.0130108e+07, 0.0000000e+00, 3.6140000e+01, 4.7492000e+04, 4.7492000e+04
 2.0130109e+07, 1.0000000e+00, 3.6490000e+01, 4.5937000e+04, 4.5937000e+04
 2.0130109e+07, 2.0000000e+00, 3.5920000e+01, 4.4833000e+04, 4.4833000e+04
 2.0130109e+07, 3.0000000e+00, 3.5440000e+01, 4.4216000e+04, 4.4216000e+04
 2.0130109e+07, 4.0000000e+00, 3.5760000e+01, 4.4292000e+04, 4.4292000e+04
 2.0130109e+07, 5.0000000e+00, 3.5930000e+01, 4.5092000e+04, 4.5092000e+04
 2.0130109e+07, 6.0000000e+00, 3.7310000e+01, 4.7494000e+04, 4.7494000e+04
 2.0130109e+07, 7.0000000e+00, 3.9170000e+01, 5.1772000e+04, 5.1772000e+04
 2.0130109e+07, 8.0000000e+00, 4.1400000e+01, 5.6447000e+04, 5.6447000e+04
 2.0130109e+07, 9.0000000e+00, 4.3510000e+01, 5.7646000e+04, 5.7646000e+04
 2.0130109e+07, 1.0000000e+01, 4.1590000e+01, 5.7470000e+04, 5.7470000e+04
 2.0130109e+07, 1.1000000e+01, 4.0800000e+01, 5.7470000e+04, 5.7470000e+04
 2.0130109e+07, 1.2000000e+01, 4.0560000e+01, 5.7517000e+04, 5.7517000e+04
 2.0130109e+07, 1.3000000e+01, 4.0500000e+01, 5.7119000e+04, 5.7119000e+04
 2.0130109e+07, 1.4000000e+01, 4.0740000e+01, 5.6975000e+04, 5.6975000e+04
 2.0130109e+07, 1.5000000e+01, 4.0530000e+01, 5.7070000e+04, 5.7070000e+04
 2.0130109e+07, 1.6000000e+01, 4.0750000e+01, 5.7801000e+04, 5.7801000e+04
 2.0130109e+07, 1.7000000e+01, 4.2960000e+01, 5.8685000e+04, 5.8685000e+04
 2.0130109e+07, 1.8000000e+01, 4.3080000e+01, 5.8883000e+04, 5.8883000e+04
 2.0130109e+07, 1.9000000e+01, 4.0870000e+01, 5.8181000e+04, 5.8181000e+04
 2.0130109e+07, 2.0000000e+01, 3.9810000e+01, 5.7064000e+04, 5.7064000e+04
 2.0130109e+07, 2.1000000e+01, 3.9020000e+01, 5.5355000e+04, 5.5355000e+04
 2.0130109e+07, 2.2000000e+01, 3.7970000e+01, 5.3987000e+04, 5.3987000e+04
 2.0130109e+07, 2.3000000e+01, 3.6710000e+01, 5.1505000e+04, 5.1505000e+04
 2.0130109e+07, 0.0000000e+00, 3.5300000e+01, 4.8686000e+04, 4.8686000e+04
